cm_id,example_id,relation,subrelation,field,context,sent_context,CM,relation_presence,subrelation_presence,POS_Tags,NER_Tags,Lemmas,Dependencies,relation_presence_id,subrelation_presence_id
C029,1393,cause,créer,economy,"medido en unidades de salarios ; también , que una modificación en la unidad de salarios ocasionará una redistribución de el ingreso entre prestatarios y prestamistas , así como una alteración en","medido en unidades de salarios ; también , que una modificación en la unidad de salarios ocasionará una redistribución del ingreso entre prestatarios y prestamistas , así como una alteración en",la unidad de salarios ocasionará una redistribución de,oui,oui,"[('la', 'DET'), ('unidad', 'NOUN'), ('de', 'ADP'), ('salarios', 'NOUN'), ('ocasionará', 'VERB'), ('una', 'DET'), ('redistribución', 'NOUN'), ('de', 'ADP')]",[],"[('la', 'el'), ('unidad', 'unidad'), ('de', 'de'), ('salarios', 'salario'), ('ocasionará', 'ocasionar'), ('una', 'uno'), ('redistribución', 'redistribución'), ('de', 'de')]","[('la', 2, 'det'), ('unidad', 5, 'nsubj'), ('de', 4, 'case'), ('salarios', 2, 'nmod'), ('ocasionará', 0, 'root'), ('una', 7, 'det'), ('redistribución', 5, 'obj'), ('de', 5, 'punct')]",0,0
C029,1394,cause,créer,general,procedentes de trece escuelas diferentes . La llegada de los Reyes_Magos_de_Oriente y los desfiles ocasionarán medidas de circulación y estacionamiento especiales . Estará prohibido el estacionamiento de vehículos en todas las,la llegada de los reyes_magos_de_oriente y los desfiles ocasionarán medidas de circulación y estacionamiento especiales .,los desfiles ocasionarán medidas de circulación y,oui,oui,"[('los', 'DET'), ('desfiles', 'NOUN'), ('ocasionarán', 'VERB'), ('medidas', 'NOUN'), ('de', 'ADP'), ('circulación', 'NOUN'), ('y', 'CCONJ')]",[],"[('los', 'el'), ('desfiles', 'desfile'), ('ocasionarán', 'ocasionar'), ('medidas', 'medida'), ('de', 'de'), ('circulación', 'circulación'), ('y', 'y')]","[('los', 2, 'det'), ('desfiles', 3, 'nsubj'), ('ocasionarán', 0, 'root'), ('medidas', 3, 'obj'), ('de', 6, 'case'), ('circulación', 4, 'nmod'), ('y', 3, 'cc')]",0,0
C029,1395,cause,créer,general,"hasta que el sumario esté muy avanzado , o incluso cerrrado . El retraso ocasiona problemas de espacio a el Instituto , que dispone de 47 cámaras individuales y espacio para","el retraso ocasiona problemas de espacio al instituto , que dispone de 47 cámaras individuales y espacio para",el retraso ocasiona problemas de espacio a,oui,oui,"[('El', 'DET'), ('retraso', 'NOUN'), ('ocasiona', 'VERB'), ('problemas', 'NOUN'), ('de', 'ADP'), ('espacio', 'NOUN'), ('a', 'ADP')]",[],"[('El', 'el'), ('retraso', 'retraso'), ('ocasiona', 'ocasionar'), ('problemas', 'problema'), ('de', 'de'), ('espacio', 'espacio'), ('a', 'a')]","[('El', 2, 'det'), ('retraso', 3, 'nsubj'), ('ocasiona', 0, 'root'), ('problemas', 3, 'obj'), ('de', 6, 'case'), ('espacio', 4, 'nmod'), ('a', 3, 'advmod')]",0,0
C029,1396,cause,créer,general,"casquillos de bala . El servicio de emergencias 061 informó de que el tiroteo ocasionó heridas a tres personas , dos de ellas de carácter grave , que fueron trasladadas a","el servicio de emergencias 061 informó de que el tiroteo ocasionó heridas a tres personas , dos de ellas de carácter grave , que fueron trasladadas a",el tiroteo ocasionó heridas a tres personas,oui,oui,"[('el', 'DET'), ('tiroteo', 'NOUN'), ('ocasionó', 'VERB'), ('heridas', 'NOUN'), ('a', 'ADP'), ('tres', 'NUM'), ('personas', 'NOUN')]",[],"[('el', 'el'), ('tiroteo', 'tiroteo'), ('ocasionó', 'ocasionar'), ('heridas', 'herida'), ('a', 'a'), ('tres', 'tres'), ('personas', 'persona')]","[('el', 2, 'det'), ('tiroteo', 3, 'nsubj'), ('ocasionó', 0, 'root'), ('heridas', 3, 'obj'), ('a', 7, 'case'), ('tres', 7, 'nummod'), ('personas', 3, 'obj')]",0,0
C029,1397,cause,créer,general,"cambio de dinero . El Centro_de_Denuncias_de_Delitos por Internet estima que en 2004 los timos por Internet ocasionaron pérdidas por valor de_cerca de 126 millones de dólares , y el desastre de Asia indica","el centro_de_denuncias_de_delitos por internet estima que en 2004 los timos por internet ocasionaron pérdidas por valor de_cerca de 126 millones de dólares , y el desastre de asia indica",los timos por internet ocasionaron pérdidas por valor de_cerca,oui,oui,"[('los', 'DET'), ('timos', 'NOUN'), ('por', 'ADP'), ('Internet', 'PROPN'), ('ocasionaron', 'VERB'), ('pérdidas', 'NOUN'), ('por', 'ADP'), ('valor', 'NOUN'), ('de_cerca', 'ADV')]","[('Internet', 'MISC')]","[('los', 'el'), ('timos', 'timo'), ('por', 'por'), ('Internet', 'Internet'), ('ocasionaron', 'ocasionar'), ('pérdidas', 'pérdida'), ('por', 'por'), ('valor', 'valor'), ('de_cerca', 'de_cerca')]","[('los', 2, 'det'), ('timos', 5, 'nsubj'), ('por', 4, 'case'), ('Internet', 2, 'nmod'), ('ocasionaron', 0, 'root'), ('pérdidas', 5, 'obj'), ('por', 8, 'case'), ('valor', 6, 'nmod'), ('de_cerca', 8, 'advmod')]",0,0
C029,1398,cause,créer,computer_science,que tenía a el principio . En un sistema de telefonía analógico la pérdida de señal ocasiona problemas . Esto significa que la señal se debilita a el viajar de un,en un sistema de telefonía analógico la pérdida de señal ocasiona problemas .,la pérdida de señal ocasiona problemas .,oui,oui,"[('la', 'DET'), ('pérdida', 'NOUN'), ('de', 'ADP'), ('señal', 'NOUN'), ('ocasiona', 'VERB'), ('problemas', 'NOUN'), ('.', 'PUNCT')]",[],"[('la', 'el'), ('pérdida', 'pérdida'), ('de', 'de'), ('señal', 'señal'), ('ocasiona', 'ocasionar'), ('problemas', 'problema'), ('.', '.')]","[('la', 2, 'det'), ('pérdida', 5, 'nsubj'), ('de', 4, 'case'), ('señal', 2, 'nmod'), ('ocasiona', 0, 'root'), ('problemas', 5, 'obj'), ('.', 5, 'punct')]",0,0
C029,1399,cause,créer,medicine,"han heredado el primer impacto , un segundo impacto que ocurra en una célula ocasionará el tumor . Debido a el gran tamaño de la población diana de retinoblastos ,","han heredado el primer impacto , un segundo impacto que ocurra en una célula ocasionará el tumor .",una célula ocasionará el tumor .,oui,oui,"[('una', 'DET'), ('célula', 'NOUN'), ('ocasionará', 'VERB'), ('el', 'DET'), ('tumor', 'NOUN'), ('.', 'PUNCT')]",[],"[('una', 'uno'), ('célula', 'célula'), ('ocasionará', 'ocasionar'), ('el', 'el'), ('tumor', 'tumor'), ('.', '.')]","[('una', 2, 'det'), ('célula', 3, 'nsubj'), ('ocasionará', 0, 'root'), ('el', 5, 'det'), ('tumor', 3, 'obj'), ('.', 3, 'punct')]",0,0
C029,1400,cause,créer,medicine,"qué consiste el proceso de el refuerzo . De manera resumida , el refuerzo ocasiona cambios en el sistema nervioso de un animal que aumentan la probabilidad de que","de manera resumida , el refuerzo ocasiona cambios en el sistema nervioso de un animal que aumentan la probabilidad de que",el refuerzo ocasiona cambios en,oui,oui,"[('el', 'DET'), ('refuerzo', 'NOUN'), ('ocasiona', 'VERB'), ('cambios', 'NOUN'), ('en', 'ADP')]",[],"[('el', 'el'), ('refuerzo', 'refuerzo'), ('ocasiona', 'ocasionar'), ('cambios', 'cambio'), ('en', 'en')]","[('el', 2, 'det'), ('refuerzo', 3, 'nsubj'), ('ocasiona', 0, 'root'), ('cambios', 3, 'obj'), ('en', 3, 'advmod')]",0,0
C029,1401,cause,créer,medicine,que la secreción de el TNF en los lugares donde se desarrollaba el tumor ocasionara la destrucción de el mismo . Dado que el TNF se expresaría fundamentalmente en los,que la secreción del tnf en los lugares donde se desarrollaba el tumor ocasionara la destrucción del mismo .,el tumor ocasionara la destrucción de,oui,oui,"[('el', 'DET'), ('tumor', 'NOUN'), ('ocasionara', 'VERB'), ('la', 'DET'), ('destrucción', 'NOUN'), ('de', 'ADP')]",[],"[('el', 'el'), ('tumor', 'tumor'), ('ocasionara', 'ocasionar'), ('la', 'el'), ('destrucción', 'destrucción'), ('de', 'de')]","[('el', 2, 'det'), ('tumor', 3, 'nsubj'), ('ocasionara', 0, 'root'), ('la', 5, 'det'), ('destrucción', 3, 'obj'), ('de', 3, 'punct')]",0,0
C029,1402,cause,créer,medicine,"a anemia severa . Puesto_que no parece ser que los síntomas de la enfermedad sean ocasionados por el exceso de ácido erótico sino por deficiencia exclusiva de uridina , el diseño de una","puesto_que no parece ser que los síntomas de la enfermedad sean ocasionados por el exceso de ácido erótico sino por deficiencia exclusiva de uridina , el diseño de una",la enfermedad sean ocasionados por el exceso de ácido,oui,oui,"[('la', 'DET'), ('enfermedad', 'NOUN'), ('sean', 'AUX'), ('ocasionados', 'VERB'), ('por', 'ADP'), ('el', 'DET'), ('exceso', 'NOUN'), ('de', 'ADP'), ('ácido', 'NOUN')]",[],"[('la', 'el'), ('enfermedad', 'enfermedad'), ('sean', 'ser'), ('ocasionados', 'ocasionado'), ('por', 'por'), ('el', 'el'), ('exceso', 'exceso'), ('de', 'de'), ('ácido', 'ácido')]","[('la', 2, 'det'), ('enfermedad', 4, 'nsubj:pass'), ('sean', 4, 'aux:pass'), ('ocasionados', 0, 'root'), ('por', 7, 'case'), ('el', 7, 'det'), ('exceso', 4, 'obl:agent'), ('de', 9, 'case'), ('ácido', 7, 'nmod')]",0,0
C029,1403,cause,créer,medicine,piel de la cara y atrofia mamaria y de los genitales . El déficit de prolactina ocasiona agalactia e involución de las mamas en el posparto . Fig. 7-3 . Ausencia total de,el déficit de prolactina ocasiona agalactia e involución de las mamas en el posparto .,el déficit de prolactina ocasiona agalactia e involución de,oui,oui,"[('El', 'DET'), ('déficit', 'NOUN'), ('de', 'ADP'), ('prolactina', 'NOUN'), ('ocasiona', 'VERB'), ('agalactia', 'NOUN'), ('e', 'CCONJ'), ('involución', 'NOUN'), ('de', 'ADP')]",[],"[('El', 'el'), ('déficit', 'déficit'), ('de', 'de'), ('prolactina', 'prolactina'), ('ocasiona', 'ocasionar'), ('agalactia', 'agalactia'), ('e', 'e'), ('involución', 'involución'), ('de', 'de')]","[('El', 2, 'det'), ('déficit', 5, 'nsubj'), ('de', 4, 'case'), ('prolactina', 2, 'nmod'), ('ocasiona', 0, 'root'), ('agalactia', 5, 'obj'), ('e', 8, 'cc'), ('involución', 6, 'conj'), ('de', 5, 'punct')]",0,0
C029,1404,cause,créer,environment,"y no de certeza : el hecho que se somete a comprobación unas veces ocasiona el resultado y otras veces no , luego sólo puede hablar se de probabilidad si","y no de certeza : el hecho que se somete a comprobación unas veces ocasiona el resultado y otras veces no , luego sólo puede hablar se de probabilidad si",unas veces ocasiona el resultado y,oui,oui,"[('unas', 'DET'), ('veces', 'NOUN'), ('ocasiona', 'VERB'), ('el', 'DET'), ('resultado', 'NOUN'), ('y', 'CCONJ')]",[],"[('unas', 'uno'), ('veces', 'vez'), ('ocasiona', 'ocasionar'), ('el', 'el'), ('resultado', 'resultado'), ('y', 'y')]","[('unas', 2, 'det'), ('veces', 3, 'obl'), ('ocasiona', 0, 'root'), ('el', 5, 'det'), ('resultado', 3, 'obj'), ('y', 3, 'cc')]",0,0
C029,1405,cause,créer,environment,importante y causar daños a personas y bienes . La magnitud de la onda de presión ocasionó daños materiales importantes a distancias de hasta 160 metros . Esta sobrepresión que,la magnitud de la onda de presión ocasionó daños materiales importantes a distancias de hasta 160 metros .,la onda de presión ocasionó daños,oui,oui,"[('la', 'DET'), ('onda', 'NOUN'), ('de', 'ADP'), ('presión', 'NOUN'), ('ocasionó', 'VERB'), ('daños', 'NOUN')]",[],"[('la', 'el'), ('onda', 'onda'), ('de', 'de'), ('presión', 'presión'), ('ocasionó', 'ocasionar'), ('daños', 'daño')]","[('la', 2, 'det'), ('onda', 5, 'nsubj'), ('de', 4, 'case'), ('presión', 2, 'nmod'), ('ocasionó', 0, 'root'), ('daños', 5, 'obj')]",0,0
C029,1406,cause,créer,environment,"Cretácico . Desde el punto de vista tectónico , la apertura de el Atlántico ocasionó una crisis a finales de el Jurásico y principios de el Cretácico que alteró drásticamente la evolución","desde el punto de vista tectónico , la apertura del atlántico ocasionó una crisis a finales del jurásico y principios del cretácico que alteró drásticamente la evolución",el atlántico ocasionó una crisis a finales de,oui,oui,"[('el', 'DET'), ('Atlántico', 'PROPN'), ('ocasionó', 'VERB'), ('una', 'DET'), ('crisis', 'NOUN'), ('a', 'ADP'), ('finales', 'NOUN'), ('de', 'ADP')]","[('Atlántico', 'LOC')]","[('el', 'el'), ('Atlántico', 'Atlántico'), ('ocasionó', 'ocasionar'), ('una', 'uno'), ('crisis', 'crisis'), ('a', 'a'), ('finales', 'final'), ('de', 'de')]","[('el', 2, 'det'), ('Atlántico', 3, 'nsubj'), ('ocasionó', 0, 'root'), ('una', 5, 'det'), ('crisis', 3, 'obj'), ('a', 7, 'case'), ('finales', 3, 'obl'), ('de', 7, 'case')]",0,0
C030,1407,cause,créer,law,"personas o compañías que produzcan , elaboren o comercialicen el café . Los miembros proporcionarán la información solicitada en la forma más detallada y precisa que sea posible .",los miembros proporcionarán la información solicitada en la forma más detallada y precisa que sea posible .,los miembros proporcionarán la información,non,not_applicable,"[('Los', 'DET'), ('miembros', 'NOUN'), ('proporcionarán', 'VERB'), ('la', 'DET'), ('información', 'NOUN')]",[],"[('Los', 'el'), ('miembros', 'miembro'), ('proporcionarán', 'proporcionar'), ('la', 'el'), ('información', 'información')]","[('Los', 2, 'det'), ('miembros', 3, 'nsubj'), ('proporcionarán', 0, 'root'), ('la', 5, 'det'), ('información', 3, 'obj')]",1,2
C030,1408,cause,créer,law,"los que , de acuerdo con lo establecido en este artículo , la Cooperativa proporcione suministros o servicios a usuarios no socios , esta circunstancia deberá quedar reflejada en su contabilidad","los que , de acuerdo con lo establecido en este artículo , la cooperativa proporcione suministros o servicios a usuarios no socios , esta circunstancia deberá quedar reflejada en su contabilidad",la cooperativa proporcione suministros o servicios a,non,not_applicable,"[('la', 'DET'), ('Cooperativa', 'PROPN'), ('proporcione', 'VERB'), ('suministros', 'NOUN'), ('o', 'CCONJ'), ('servicios', 'NOUN'), ('a', 'ADP')]","[('Cooperativa', 'ORG')]","[('la', 'el'), ('Cooperativa', 'cooperativa'), ('proporcione', 'proporcioner'), ('suministros', 'suministro'), ('o', 'o'), ('servicios', 'servicio'), ('a', 'a')]","[('la', 2, 'det'), ('Cooperativa', 3, 'nsubj'), ('proporcione', 0, 'root'), ('suministros', 3, 'obj'), ('o', 6, 'cc'), ('servicios', 4, 'conj'), ('a', 3, 'advmod')]",1,2
C030,1409,cause,créer,law,trabajos de el Comité_Administrativo en_calidad_de observadores . Secretaría El Secretario ejecutivo de la Comisión_Económica para Europa proporcionará servicios de secretaría a el Comité . Convocación El Secretario ejecutivo de la Comisión_Económica para Europa,secretaría el secretario ejecutivo de la comisión_económica para europa proporcionará servicios de secretaría al comité .,la comisión_económica para europa proporcionará servicios de secretaría a,non,not_applicable,"[('la', 'DET'), ('Comisión', 'PROPN'), ('_Económica', 'PROPN'), ('para', 'ADP'), ('Europa', 'PROPN'), ('proporcionará', 'VERB'), ('servicios', 'NOUN'), ('de', 'ADP'), ('secretaría', 'NOUN'), ('a', 'ADP')]","[('Comisión_Económica para Europa', 'ORG')]","[('la', 'el'), ('Comisión', 'Comisión'), ('_Económica', '_Económica'), ('para', 'para'), ('Europa', 'Europa'), ('proporcionará', 'proporcionar'), ('servicios', 'servicio'), ('de', 'de'), ('secretaría', 'secretaría'), ('a', 'a')]","[('la', 2, 'det'), ('Comisión', 6, 'nsubj'), ('_Económica', 2, 'flat'), ('para', 5, 'case'), ('Europa', 2, 'flat'), ('proporcionará', 0, 'root'), ('servicios', 6, 'obj'), ('de', 9, 'case'), ('secretaría', 7, 'nmod'), ('a', 6, 'advmod')]",1,2
C030,1410,cause,créer,law,"solicitantes de la información . En todo caso , la negativa de el Consejo_Rector a proporcionar la información solicitada podrá ser impugnada por los solicitantes de la misma por el","en todo caso , la negativa del consejo_rector a proporcionar la información solicitada podrá ser impugnada por los solicitantes de la misma por el",el consejo_rector a proporcionar la información,non,not_applicable,"[('el', 'DET'), ('Consejo', 'PROPN'), ('_Rector', 'PROPN'), ('a', 'ADP'), ('proporcionar', 'VERB'), ('la', 'DET'), ('información', 'NOUN')]","[('Consejo_Rector', 'ORG')]","[('el', 'el'), ('Consejo', 'Consejo'), ('_Rector', '_rector'), ('a', 'a'), ('proporcionar', 'proporcionar'), ('la', 'el'), ('información', 'información')]","[('el', 2, 'det'), ('Consejo', 0, 'root'), ('_Rector', 2, 'flat'), ('a', 5, 'mark'), ('proporcionar', 2, 'acl'), ('la', 7, 'det'), ('información', 5, 'obj')]",1,2
C030,1411,cause,créer,medicine,"una corriente eléctrica . Las medidas de las longitudes de onda de los espectros de líneas proporcionan información importante con_respecto_a la estructura atómica y molecular . Otras fuentes , tales",las medidas de las longitudes de onda de los espectros de líneas proporcionan información importante con_respecto_a la estructura atómica y molecular .,los espectros de líneas proporcionan información,oui,oui,"[('los', 'DET'), ('espectros', 'NOUN'), ('de', 'ADP'), ('líneas', 'NOUN'), ('proporcionan', 'VERB'), ('información', 'NOUN')]",[],"[('los', 'el'), ('espectros', 'espectro'), ('de', 'de'), ('líneas', 'línea'), ('proporcionan', 'proporcionar'), ('información', 'información')]","[('los', 2, 'det'), ('espectros', 5, 'nsubj'), ('de', 4, 'case'), ('líneas', 2, 'nmod'), ('proporcionan', 0, 'root'), ('información', 5, 'obj')]",0,0
C030,1412,cause,créer,medicine,"por vía parenteral . En el ayuno total , el aumento de la cetogenia proporciona encéfalo combustible que desplaza sus necesidades de glucosa y , por tanto ,","en el ayuno total , el aumento de la cetogenia proporciona encéfalo combustible que desplaza sus necesidades de glucosa y , por tanto ,",la cetogenia proporciona encéfalo,oui,oui,"[('la', 'DET'), ('cetogenia', 'NOUN'), ('proporciona', 'VERB'), ('encéfalo', 'NOUN')]",[],"[('la', 'el'), ('cetogenia', 'cetogenia'), ('proporciona', 'proporcionar'), ('encéfalo', 'encéfalo')]","[('la', 2, 'det'), ('cetogenia', 3, 'nsubj'), ('proporciona', 0, 'root'), ('encéfalo', 3, 'obj')]",0,0
C030,1413,cause,créer,medicine,"purínico ) . Esta reacción está catalizada por la fosforribosilformilglicinamidina sintetasa . La hidrólisis de ATP proporciona la energía para esta reacción . 5,10-Metenil H4 folato . 5. Cierre de el anillo",la hidrólisis de atp proporciona la energía para esta reacción .,la hidrólisis de atp proporciona la energía para,oui,oui,"[('La', 'DET'), ('hidrólisis', 'NOUN'), ('de', 'ADP'), ('ATP', 'PROPN'), ('proporciona', 'VERB'), ('la', 'DET'), ('energía', 'NOUN'), ('para', 'ADP')]","[('ATP', 'ORG')]","[('La', 'el'), ('hidrólisis', 'hidrólisis'), ('de', 'de'), ('ATP', 'ATP'), ('proporciona', 'proporcionar'), ('la', 'el'), ('energía', 'energía'), ('para', 'para')]","[('La', 2, 'det'), ('hidrólisis', 5, 'nsubj'), ('de', 4, 'case'), ('ATP', 2, 'nmod'), ('proporciona', 0, 'root'), ('la', 7, 'det'), ('energía', 5, 'obj'), ('para', 5, 'advmod')]",0,0
C030,1414,cause,créer,medicine,modifica la actividad enzimática . La diversidad de las proteinquinasas presentes en una célula proporciona circuitos reguladores complejos que controlan numerosos procesos metabólicos y de crecimiento ( Hunter,la diversidad de las proteinquinasas presentes en una célula proporciona circuitos reguladores complejos que controlan numerosos procesos metabólicos y de crecimiento ( hunter,una célula proporciona circuitos,oui,oui,"[('una', 'DET'), ('célula', 'NOUN'), ('proporciona', 'VERB'), ('circuitos', 'NOUN')]",[],"[('una', 'uno'), ('célula', 'célula'), ('proporciona', 'proporcionar'), ('circuitos', 'circuito')]","[('una', 2, 'det'), ('célula', 3, 'nsubj'), ('proporciona', 0, 'root'), ('circuitos', 3, 'obj')]",0,0
C030,1415,cause,créer,medicine,"funciones que ayudan a mantener constantes dichas condiciones . Por ejemplo , los pulmones proporcionan oxígeno a el líquido extracelular para reponer continuamente el oxígeno que está siendo utilizado","por ejemplo , los pulmones proporcionan oxígeno al líquido extracelular para reponer continuamente el oxígeno que está siendo utilizado",los pulmones proporcionan oxígeno a,non,not_applicable,"[('los', 'DET'), ('pulmones', 'NOUN'), ('proporcionan', 'VERB'), ('oxígeno', 'NOUN'), ('a', 'ADP')]",[],"[('los', 'el'), ('pulmones', 'pulmón'), ('proporcionan', 'proporcionar'), ('oxígeno', 'oxígeno'), ('a', 'a')]","[('los', 2, 'det'), ('pulmones', 3, 'nsubj'), ('proporcionan', 0, 'root'), ('oxígeno', 3, 'obj'), ('a', 3, 'advmod')]",1,2
C030,1416,cause,créer,computer_science,"SDLC utilizado en la arquitectura de red SNA_de_IBM . Nivel de Red El nivel de red proporciona los medios para establecer , mantener y liberar la conexión , a_través_de una red donde","nivel de red el nivel de red proporciona los medios para establecer , mantener y liberar la conexión , a_través_de una red donde",el nivel de red proporciona los medios para,oui,oui,"[('El', 'DET'), ('nivel', 'NOUN'), ('de', 'ADP'), ('red', 'NOUN'), ('proporciona', 'VERB'), ('los', 'DET'), ('medios', 'NOUN'), ('para', 'ADP')]",[],"[('El', 'el'), ('nivel', 'nivel'), ('de', 'de'), ('red', 'red'), ('proporciona', 'proporcionar'), ('los', 'el'), ('medios', 'medio'), ('para', 'para')]","[('El', 2, 'det'), ('nivel', 5, 'nsubj'), ('de', 4, 'case'), ('red', 2, 'nmod'), ('proporciona', 0, 'root'), ('los', 7, 'det'), ('medios', 5, 'obj'), ('para', 5, 'advmod')]",0,0
C030,1417,cause,créer,computer_science,de plataforma . La tecnología Ethernet que tiende a imponer se en la actualidad proporciona rendimientos de hasta 100 megabytes por segundo según las opciones elegidas y se encuentra disponible en,la tecnología ethernet que tiende a imponer se en la actualidad proporciona rendimientos de hasta 100 megabytes por segundo según las opciones elegidas y se encuentra disponible en,la actualidad proporciona rendimientos de hasta 100,non,not_applicable,"[('la', 'DET'), ('actualidad', 'NOUN'), ('proporciona', 'VERB'), ('rendimientos', 'NOUN'), ('de', 'ADP'), ('hasta', 'ADP'), ('100', 'NUM')]",[],"[('la', 'el'), ('actualidad', 'actualidad'), ('proporciona', 'proporcionar'), ('rendimientos', 'rendimiento'), ('de', 'de'), ('hasta', 'hasta'), ('100', '100')]","[('la', 2, 'det'), ('actualidad', 3, 'nsubj'), ('proporciona', 0, 'root'), ('rendimientos', 3, 'obj'), ('de', 7, 'case'), ('hasta', 7, 'case'), ('100', 4, 'nummod')]",1,2
C030,1418,cause,créer,computer_science,independientes de el contexto . Se asocia información a una construcción de el lenguaje de programación proporcionando atributos a los símbolos de la gramática que representan la construcción . Los valores,se asocia información a una construcción del lenguaje de programación proporcionando atributos a los símbolos de la gramática que representan la construcción .,el lenguaje de programación proporcionando atributos a,non,not_applicable,"[('el', 'DET'), ('lenguaje', 'NOUN'), ('de', 'ADP'), ('programación', 'NOUN'), ('proporcionando', 'VERB'), ('atributos', 'NOUN'), ('a', 'ADP')]",[],"[('el', 'el'), ('lenguaje', 'lenguaje'), ('de', 'de'), ('programación', 'programación'), ('proporcionando', 'proporcionar'), ('atributos', 'atributo'), ('a', 'a')]","[('el', 2, 'det'), ('lenguaje', 5, 'nsubj'), ('de', 4, 'case'), ('programación', 2, 'nmod'), ('proporcionando', 0, 'root'), ('atributos', 5, 'obj'), ('a', 5, 'advmod')]",1,2
C030,1419,cause,créer,computer_science,de autor actualizado : el uso de herramientas de autor que soporten los estándares WAI proporcionan una preparación para el futuro . - Independencia de dispositivo : los sitios Web que,de autor actualizado : el uso de herramientas de autor que soporten los estándares wai proporcionan una preparación para el futuro .,los estándares wai proporcionan una preparación para,non,not_applicable,"[('los', 'DET'), ('estándares', 'NOUN'), ('WAI', 'PROPN'), ('proporcionan', 'VERB'), ('una', 'DET'), ('preparación', 'NOUN'), ('para', 'ADP')]","[('WAI', 'MISC')]","[('los', 'el'), ('estándares', 'estándar'), ('WAI', 'wai'), ('proporcionan', 'proporcionar'), ('una', 'uno'), ('preparación', 'preparación'), ('para', 'para')]","[('los', 2, 'det'), ('estándares', 4, 'nsubj'), ('WAI', 2, 'appos'), ('proporcionan', 0, 'root'), ('una', 6, 'det'), ('preparación', 4, 'obj'), ('para', 6, 'amod')]",1,2
C030,1420,cause,créer,computer_science,"lo general transfiere cada golpe de tecla a la computadora remota , el software cliente proporciona una manera para que el usuario salga y se comunique con el cliente local .","lo general transfiere cada golpe de tecla a la computadora remota , el software cliente proporciona una manera para que el usuario salga y se comunique con el cliente local .",el software cliente proporciona una manera para,non,not_applicable,"[('el', 'DET'), ('software', 'NOUN'), ('cliente', 'ADJ'), ('proporciona', 'VERB'), ('una', 'DET'), ('manera', 'NOUN'), ('para', 'ADP')]",[],"[('el', 'el'), ('software', 'software'), ('cliente', 'cliente'), ('proporciona', 'proporcionar'), ('una', 'uno'), ('manera', 'manera'), ('para', 'para')]","[('el', 2, 'det'), ('software', 4, 'nsubj'), ('cliente', 2, 'amod'), ('proporciona', 0, 'root'), ('una', 6, 'det'), ('manera', 4, 'obj'), ('para', 4, 'advmod')]",1,2
C030,1421,cause,créer,environment,"han usado como modelos para explorar el concepto de conectividad , y los chips proporcionan una analogía excelente de la evolución de la simbiosis : Un chip es un","han usado como modelos para explorar el concepto de conectividad , y los chips proporcionan una analogía excelente de la evolución de la simbiosis : un chip es un",los chips proporcionan una analogía,non,not_applicable,"[('los', 'DET'), ('chips', 'NOUN'), ('proporcionan', 'VERB'), ('una', 'DET'), ('analogía', 'NOUN')]",[],"[('los', 'el'), ('chips', 'chip'), ('proporcionan', 'proporcionar'), ('una', 'uno'), ('analogía', 'analogía')]","[('los', 2, 'det'), ('chips', 3, 'nsubj'), ('proporcionan', 0, 'root'), ('una', 5, 'det'), ('analogía', 3, 'obj')]",1,2
C030,1422,cause,créer,environment,"aceptables de diseño para las condiciones ambientales en distintas regiones . Con el fin de proporcionar unas líneas maestras básicas para el diseño de lagunas anaerobias , la Organización_Mundial_de_la_Salud propone","con el fin de proporcionar unas líneas maestras básicas para el diseño de lagunas anaerobias , la organización_mundial_de_la_salud propone",el fin de proporcionar unas líneas,non,not_applicable,"[('el', 'DET'), ('fin', 'NOUN'), ('de', 'ADP'), ('proporcionar', 'VERB'), ('unas', 'DET'), ('líneas', 'NOUN')]",[],"[('el', 'el'), ('fin', 'fin'), ('de', 'de'), ('proporcionar', 'proporcionar'), ('unas', 'uno'), ('líneas', 'línea')]","[('el', 2, 'det'), ('fin', 0, 'root'), ('de', 4, 'mark'), ('proporcionar', 2, 'acl'), ('unas', 6, 'det'), ('líneas', 4, 'obj')]",1,2
C030,1423,cause,créer,environment,kp publicados en la Tabla 5 de el Boletín 113- 3 #tf# La Tabla 5.13 proporciona una muestra de los valores de kc recomendados para períodos de 10 a 11 días,kp publicados en la tabla 5 del boletín 113- 3 #tf# la tabla 5.13 proporciona una muestra de los valores de kc recomendados para períodos de 10 a 11 días,la tabla 5.13 proporciona una muestra de,non,not_applicable,"[('La', 'DET'), ('Tabla', 'PROPN'), ('5.13', 'NUM'), ('proporciona', 'VERB'), ('una', 'DET'), ('muestra', 'NOUN'), ('de', 'ADP')]","[('Tabla 5.13', 'MISC')]","[('La', 'el'), ('Tabla', 'tabla'), ('5.13', '5.13'), ('proporciona', 'proporcionar'), ('una', 'uno'), ('muestra', 'muestra'), ('de', 'de')]","[('La', 2, 'det'), ('Tabla', 4, 'nsubj'), ('5.13', 2, 'nummod'), ('proporciona', 0, 'root'), ('una', 6, 'det'), ('muestra', 4, 'obj'), ('de', 4, 'punct')]",1,2
